artist_name,track_name,energy,danceability,instrumentalness,valence,loudness,acousticness
mgmt,siberian breaks,0.7707636114361128,0.2635113180981263,0.2054655870445344,0.3610882110469909,0.7425839038022716,0.0622480544659181
little walter,don't need no horse,0.6686583204600582,0.6599155204158995,0.0176113360323886,0.9577493816982686,0.6736404891931389,0.7740961587310831
bonnie raitt,i feel the same,0.3493290280937702,0.5288638579010073,0.0262145748987854,0.545548227535037,0.5438299617978104,0.2279108713964572
billy idol,dead on arrival,0.788782192196593,0.6577493772338353,4.1396761133603235e-05,0.8289365210222588,0.7933235904930389,0.0076897667567939
devin townsend,spirits will collide,0.6756655463113562,0.313332611285606,0.0001234817813765,0.3208985985160759,0.6559495423428966,0.0027299224196008
the shirelles,putty in your hands,0.551537545516937,0.7823026102025344,4.149797570850202e-05,0.9690849134377576,0.575750583288465,0.7198792368265432
esther phillips,just say goodbye,0.4654487707724205,0.7097368136033794,5.121457489878543e-05,0.8248145094806266,0.605850831987283,0.7550198343572635
the who,i'm one,0.5615478681616483,0.2797573919636088,7.297570850202429e-06,0.3981863149216817,0.6654616311565776,0.2931719810963665
bullet for my valentine,waking the demon,0.9959958709421154,0.2645943896891585,0.0086943319838056,0.11479802143446,0.8320898392431351,2.891569168242137e-05
hasil adkins,no more hot dogs,0.9849845160329332,0.5461930033575221,2.2165991902834004e-05,0.491962077493817,0.8511652949773094,0.8082327391894973
langhorne slim,changes,0.3673476088542505,0.6566663056428029,0.0052732793522267,0.3281121187139324,0.6321308617285849,0.8945782074078388
johnny mercer,it's great to be alive,0.1250978008522388,0.676161594281382,0.0,0.7351607584501235,0.6260287670179217,0.8463853879371366
regina carter,pavane,0.241217543530889,0.4021444817502437,0.0215587044534412,0.1003709810387469,0.4975258313463067,0.6074293247282377
haystak,on trial,0.706697546509961,0.6252572295028702,0.0,0.611500412201154,0.7498397559162115,0.0469869949668624
david cassidy,i woke up in love this morning,0.5525385777814081,0.5656882919961009,0.0,0.7073371805441054,0.5973130272030356,0.2821277933009973
joe cocker,isolation,0.200175220687573,0.591682010180873,5.6781376518218646e-05,0.2260923330585325,0.4821936774094299,0.1877501885042053
sam cooke,you're nobody til somebody loves you,0.4314136737804022,0.2115238817285822,0.0,0.3425391591096455,0.6575904417608901,0.557228471112923
puddle of mudd,away from me,0.943942193189617,0.3534062601537961,0.0,0.1426215993404781,0.839166217983232,0.0003062252070534
dirty heads,disguise,0.8468420635359182,0.7292321022419582,0.0001417004048582,0.6475680131904369,0.7646078506781528,0.0160632691398284
ac/dc,soul stripper,0.8338286440977936,0.6003465829091303,0.0933198380566801,0.7207337180544104,0.7766069276722303,0.0005230928946715
bad religion,modern man,0.9849845160329332,0.2321022419581935,0.0,0.4229183841714757,0.8251160167166628,0.0008714868187618
brad paisley,me and jesus (extra special bonus track),0.2822598663742049,0.4584642044839164,0.0,0.3940643033800495,0.6847678383714073,0.4337343712192483
bob marley & the wailers,high tide or low tide,0.3913723832015574,0.6902415249648003,0.0015991902834008,0.4816570486397362,0.6626156962284953,0.2700795884333217
