Song_title,Artist,genre,release_date,topic,len,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
how do you do it?,gerry & the pacemakers,pop,1984.0,sadness,34.0,601a0vnyLYe7pzLKVjKSha,0.689,0.894,6.0,-6.342,0.0,0.0672,0.133,4.72e-05,0.0681,0.709,123.971,audio_features,1t5nwfsb90IliczIhOMnpJ,spotify:track:1t5nwfsb90IliczIhOMnpJ,https://api.spotify.com/v1/tracks/1t5nwfsb90IliczIhOMnpJ,https://api.spotify.com/v1/audio-analysis/1t5nwfsb90IliczIhOMnpJ,197827.0,4.0
tabloid junkie,michael jackson,pop,1995.0,violence,141.0,7n6DnNdKKhjyDa1GlGgLeQ,0.313,0.38,9.0,-9.731,0.0,0.0274,0.0551,0.00119,0.156,0.181,76.724,audio_features,66Y8otWil998QC8FCDDXAa,spotify:track:66Y8otWil998QC8FCDDXAa,https://api.spotify.com/v1/tracks/66Y8otWil998QC8FCDDXAa,https://api.spotify.com/v1/audio-analysis/66Y8otWil998QC8FCDDXAa,402818.0,4.0
come down,anthony gomes,blues,2018.0,night/time,133.0,2YnOLt1ivrKFRZvqa6lv4y,0.657,0.255,5.0,-17.513,1.0,0.0525,0.475,0.0,0.0706,0.431,89.847,audio_features,4o6WgUstuDJ8BL1m53g8Nj,spotify:track:4o6WgUstuDJ8BL1m53g8Nj,https://api.spotify.com/v1/tracks/4o6WgUstuDJ8BL1m53g8Nj,https://api.spotify.com/v1/audio-analysis/4o6WgUstuDJ8BL1m53g8Nj,238507.0,4.0
from day to day,gene chandler,pop,1962.0,violence,35.0,3urW3OOT3BdpshkYaUgmlZ,0.556,0.171,10.0,-14.536,1.0,0.0444,0.457,0.000324,0.0797,0.404,178.205,audio_features,0JoqdwiF0FKwK1XubPjb85,spotify:track:0JoqdwiF0FKwK1XubPjb85,https://api.spotify.com/v1/tracks/0JoqdwiF0FKwK1XubPjb85,https://api.spotify.com/v1/audio-analysis/0JoqdwiF0FKwK1XubPjb85,173200.0,3.0
either or either,patra,reggae,1995.0,world/life,85.0,07TLKRqr5Z3T4RKPvMbg5d,0.48,0.73,2.0,-7.243,1.0,0.0307,0.0112,0.00116,0.186,0.556,112.154,audio_features,4Of2tXw58kRjX6jVv6mwUM,spotify:track:4Of2tXw58kRjX6jVv6mwUM,https://api.spotify.com/v1/tracks/4Of2tXw58kRjX6jVv6mwUM,https://api.spotify.com/v1/audio-analysis/4Of2tXw58kRjX6jVv6mwUM,431627.0,4.0
cincinnati fireball,johnny burnette,pop,1960.0,romantic,84.0,6RuxvmPTNUwqvGdUVdmNFp,0.533,0.335,10.0,-6.605,0.0,0.0296,0.806,0.00226,0.104,0.878,127.243,audio_features,4Y9xhnUM19D08JvENrNaUk,spotify:track:4Y9xhnUM19D08JvENrNaUk,https://api.spotify.com/v1/tracks/4Y9xhnUM19D08JvENrNaUk,https://api.spotify.com/v1/audio-analysis/4Y9xhnUM19D08JvENrNaUk,115960.0,4.0
drifting away from you,the drifters,pop,1958.0,sadness,41.0,52ypSjWNhJYHkADoBi0gP7,0.435,0.533,2.0,-6.456,1.0,0.0312,0.231,3.93e-05,0.136,0.312,115.231,audio_features,2va11QH4dDJvE21hDX4Pj4,spotify:track:2va11QH4dDJvE21hDX4Pj4,https://api.spotify.com/v1/tracks/2va11QH4dDJvE21hDX4Pj4,https://api.spotify.com/v1/audio-analysis/2va11QH4dDJvE21hDX4Pj4,201080.0,4.0
jack palance,van dyke parks,pop,1972.0,obscene,24.0,03Xz8sQw3kIV2MSXcM35UO,0.523,0.214,0.0,-17.836,0.0,0.0721,0.855,3.71e-05,0.107,0.55,149.61,audio_features,00AoMaoJSEEd1EZX2KnR1s,spotify:track:00AoMaoJSEEd1EZX2KnR1s,https://api.spotify.com/v1/tracks/00AoMaoJSEEd1EZX2KnR1s,https://api.spotify.com/v1/audio-analysis/00AoMaoJSEEd1EZX2KnR1s,145520.0,4.0
not fade away,mick fleetwood,blues,1981.0,sadness,58.0,1G1OgcGURIWsKRlQibvfAe,0.446,0.314,0.0,-14.796,1.0,0.0321,0.675,0.0,0.0979,0.394,113.102,audio_features,1raQmVlPMnfSWBL7jMq4PE,spotify:track:1raQmVlPMnfSWBL7jMq4PE,https://api.spotify.com/v1/tracks/1raQmVlPMnfSWBL7jMq4PE,https://api.spotify.com/v1/audio-analysis/1raQmVlPMnfSWBL7jMq4PE,235840.0,3.0
another day (another letter),boz scaggs,pop,1969.0,world/life,38.0,2Z1CES3SfcmdQFK7DB3Ujt,0.545,0.763,4.0,-7.27,0.0,0.0798,0.0239,0.00013,0.105,0.719,157.512,audio_features,3xicEV8TwGCGtVnqaDhGLj,spotify:track:3xicEV8TwGCGtVnqaDhGLj,https://api.spotify.com/v1/tracks/3xicEV8TwGCGtVnqaDhGLj,https://api.spotify.com/v1/audio-analysis/3xicEV8TwGCGtVnqaDhGLj,183373.0,4.0
be ever wonderful,"earth, wind & fire",jazz,1977.0,night/time,48.0,1Q02TxUD4iUeqtkRSXBxrs,0.402,0.753,0.0,-4.783,1.0,0.0309,0.0195,0.00524,0.0501,0.199,126.659,audio_features,1C2uahwqdB2v4Fm8nxjSBZ,spotify:track:1C2uahwqdB2v4Fm8nxjSBZ,https://api.spotify.com/v1/tracks/1C2uahwqdB2v4Fm8nxjSBZ,https://api.spotify.com/v1/audio-analysis/1C2uahwqdB2v4Fm8nxjSBZ,332067.0,3.0
give me one good reason,blink-182,pop,2001.0,obscene,69.0,6gScUFLkoyvwyDP5tOwn0a,0.3,0.894,4.0,-6.108,1.0,0.261,0.000233,0.00022,0.307,0.801,180.043,audio_features,6z66VWZHOvIY8H9bvofPEi,spotify:track:6z66VWZHOvIY8H9bvofPEi,https://api.spotify.com/v1/tracks/6z66VWZHOvIY8H9bvofPEi,https://api.spotify.com/v1/audio-analysis/6z66VWZHOvIY8H9bvofPEi,134600.0,4.0
accidents never happen,blondie,pop,1979.0,world/life,58.0,0HwEzRnnfi4cHqnSu9Q6K6,0.587,0.585,6.0,-8.931,0.0,0.448,0.0665,0.000542,0.535,0.626,90.27,audio_features,2hhyD4WUKJp670ScUzZazu,spotify:track:2hhyD4WUKJp670ScUzZazu,https://api.spotify.com/v1/tracks/2hhyD4WUKJp670ScUzZazu,https://api.spotify.com/v1/audio-analysis/2hhyD4WUKJp670ScUzZazu,190847.0,4.0
pains of love,the new birth,jazz,1973.0,sadness,147.0,0MUIkdhwOOvoXl7U76IjBp,0.729,0.574,10.0,-9.935,0.0,0.0412,0.173,0.000848,0.19,0.882,95.139,audio_features,0ekFV16ideLAjd57GSWzqp,spotify:track:0ekFV16ideLAjd57GSWzqp,https://api.spotify.com/v1/tracks/0ekFV16ideLAjd57GSWzqp,https://api.spotify.com/v1/audio-analysis/0ekFV16ideLAjd57GSWzqp,188467.0,4.0
long nights,eddie vedder,rock,2007.0,world/life,13.0,4lxGVzcUaSF5HW5jtWnShV,0.778,0.708,9.0,-7.187,1.0,0.122,0.0323,0.0,0.117,0.899,146.132,audio_features,5zUdvCbCYq1NDHM9Q4SoEM,spotify:track:5zUdvCbCYq1NDHM9Q4SoEM,https://api.spotify.com/v1/tracks/5zUdvCbCYq1NDHM9Q4SoEM,https://api.spotify.com/v1/audio-analysis/5zUdvCbCYq1NDHM9Q4SoEM,169733.0,4.0
tears,django reinhardt,jazz,1970.0,romantic,50.0,1BcZ6NEBcWOlAWaxuGn5A8,0.617,0.301,10.0,-11.387,0.0,0.0487,0.801,2.31e-05,0.091,0.444,117.59,audio_features,4QBXVHVcA0INVldFDyTeEi,spotify:track:4QBXVHVcA0INVldFDyTeEi,https://api.spotify.com/v1/tracks/4QBXVHVcA0INVldFDyTeEi,https://api.spotify.com/v1/audio-analysis/4QBXVHVcA0INVldFDyTeEi,140027.0,4.0
better man,beth hart,blues,2012.0,obscene,51.0,6mC7Qm9pCa5QpmTiUI82fx,0.507,0.961,9.0,-4.391,1.0,0.0934,0.00112,4.65e-06,0.226,0.514,170.029,audio_features,7airkEETmcJexnUXg8BrTD,spotify:track:7airkEETmcJexnUXg8BrTD,https://api.spotify.com/v1/tracks/7airkEETmcJexnUXg8BrTD,https://api.spotify.com/v1/audio-analysis/7airkEETmcJexnUXg8BrTD,166000.0,4.0
bang bang,green day,rock,2016.0,violence,39.0,278Ao6KQDxWGGszv24uvhI,0.274,0.217,5.0,-13.814,1.0,0.0345,0.767,0.896,0.0832,0.181,116.334,audio_features,2TjdnqlpwOjhijHCwHCP2d,spotify:track:2TjdnqlpwOjhijHCwHCP2d,https://api.spotify.com/v1/tracks/2TjdnqlpwOjhijHCwHCP2d,https://api.spotify.com/v1/audio-analysis/2TjdnqlpwOjhijHCwHCP2d,283872.0,4.0
church,galactic,blues,1996.0,music,13.0,0MzO0c9Lr1d4mTUQtGhSJX,0.382,0.0758,6.0,-17.215,1.0,0.0577,0.983,0.0958,0.0788,0.274,85.34,audio_features,4EpYDKx5xLFv372fMHMial,spotify:track:4EpYDKx5xLFv372fMHMial,https://api.spotify.com/v1/tracks/4EpYDKx5xLFv372fMHMial,https://api.spotify.com/v1/audio-analysis/4EpYDKx5xLFv372fMHMial,137000.0,4.0
mobius streak,hiatus kaiyote,jazz,2013.0,sadness,49.0,40l4Z2pYvnoXD2PTl3T26Z,0.663,0.777,11.0,-4.954,0.0,0.109,0.277,0.0,0.0466,0.758,92.68,audio_features,1bl99Q4umnPomYGv3dQP67,spotify:track:1bl99Q4umnPomYGv3dQP67,https://api.spotify.com/v1/tracks/1bl99Q4umnPomYGv3dQP67,https://api.spotify.com/v1/audio-analysis/1bl99Q4umnPomYGv3dQP67,270507.0,4.0
leila,zz top,blues,1981.0,sadness,38.0,3zhB76b1NLtdTh5MZROLaY,0.674,0.474,0.0,-16.155,1.0,0.0303,0.246,0.0,0.242,0.619,118.559,audio_features,11XFqby8JyzNQkZMvCocBM,spotify:track:11XFqby8JyzNQkZMvCocBM,https://api.spotify.com/v1/tracks/11XFqby8JyzNQkZMvCocBM,https://api.spotify.com/v1/audio-analysis/11XFqby8JyzNQkZMvCocBM,298827.0,4.0
stone cold believer,38 special,country,1979.0,violence,47.0,0E8J4DIUrZZpqMAJUuvVjn,0.68,0.633,7.0,-12.208,1.0,0.0288,0.0239,7.79e-06,0.501,0.812,128.541,audio_features,5ZJrn0JHRcDRt6dnIDepa4,spotify:track:5ZJrn0JHRcDRt6dnIDepa4,https://api.spotify.com/v1/tracks/5ZJrn0JHRcDRt6dnIDepa4,https://api.spotify.com/v1/audio-analysis/5ZJrn0JHRcDRt6dnIDepa4,202267.0,4.0
kielbasa,tenacious d,rock,2001.0,obscene,92.0,0CoPoNohPHCjvggWHlxgk5,0.555,0.097,10.0,-15.708,0.0,0.0563,0.995,0.927,0.156,0.665,119.474,audio_features,1V6oOEJHXDOIZESnxpxt0p,spotify:track:1V6oOEJHXDOIZESnxpxt0p,https://api.spotify.com/v1/tracks/1V6oOEJHXDOIZESnxpxt0p,https://api.spotify.com/v1/audio-analysis/1V6oOEJHXDOIZESnxpxt0p,184320.0,4.0
scentless apprentice,nirvana,rock,1993.0,sadness,50.0,54UFDHWI2q7WHfrGbSNWph,0.592,0.782,4.0,-8.875,1.0,0.0305,0.00145,0.244,0.148,0.784,122.762,audio_features,6zEf9xxlJpOgTgFgFz0Qos,spotify:track:6zEf9xxlJpOgTgFgFz0Qos,https://api.spotify.com/v1/tracks/6zEf9xxlJpOgTgFgFz0Qos,https://api.spotify.com/v1/audio-analysis/6zEf9xxlJpOgTgFgFz0Qos,303627.0,4.0
america drinks,frank zappa,jazz,1967.0,sadness,51.0,7JUPWmADhzhH7NCqg8Gz4D,0.662,0.513,2.0,-11.489,1.0,0.0473,0.000293,0.00261,0.202,0.871,124.614,audio_features,2lHmJewRJLHz9ST1J5Lzcj,spotify:track:2lHmJewRJLHz9ST1J5Lzcj,https://api.spotify.com/v1/tracks/2lHmJewRJLHz9ST1J5Lzcj,https://api.spotify.com/v1/audio-analysis/2lHmJewRJLHz9ST1J5Lzcj,173533.0,4.0
old records,jamie berry,jazz,2013.0,music,47.0,3gH084yz091H7lQ3yuLS4C,0.616,0.276,3.0,-15.124,1.0,0.0337,0.757,5.75e-05,0.136,0.34,124.169,audio_features,6DSKUBV4xCReLPMZ7kROzX,spotify:track:6DSKUBV4xCReLPMZ7kROzX,https://api.spotify.com/v1/tracks/6DSKUBV4xCReLPMZ7kROzX,https://api.spotify.com/v1/audio-analysis/6DSKUBV4xCReLPMZ7kROzX,168093.0,3.0
i could be the one (avicii vs. nicky romero),avicii,pop,2012.0,feelings,35.0,591nHHHzZl1NLt9PMKpinM,0.297,0.925,2.0,-8.066,1.0,0.0706,0.000594,0.0841,0.0699,0.135,160.303,audio_features,7bSC1LGg4kB0oltSx2E2eA,spotify:track:7bSC1LGg4kB0oltSx2E2eA,https://api.spotify.com/v1/tracks/7bSC1LGg4kB0oltSx2E2eA,https://api.spotify.com/v1/audio-analysis/7bSC1LGg4kB0oltSx2E2eA,163200.0,4.0
maggot brain,funkadelic,rock,1971.0,violence,19.0,5WJU527RQNyMLuKecjsL8V,0.469,0.871,1.0,-6.195,1.0,0.0773,0.0144,7.28e-06,0.485,0.653,152.169,audio_features,4giZ38q5bWjSCWBg0xensa,spotify:track:4giZ38q5bWjSCWBg0xensa,https://api.spotify.com/v1/tracks/4giZ38q5bWjSCWBg0xensa,https://api.spotify.com/v1/audio-analysis/4giZ38q5bWjSCWBg0xensa,170864.0,4.0
i man come again,johnny clarke,reggae,1978.0,obscene,161.0,2ExGJJlPR7V1rL00thq3Od,0.329,0.167,0.0,-13.103,1.0,0.0296,0.913,9.56e-05,0.0921,0.0995,74.174,audio_features,08YEGpKt2LHJ0URCXKHEie,spotify:track:08YEGpKt2LHJ0URCXKHEie,https://api.spotify.com/v1/tracks/08YEGpKt2LHJ0URCXKHEie,https://api.spotify.com/v1/audio-analysis/08YEGpKt2LHJ0URCXKHEie,219227.0,4.0
cold rain and snow,grateful dead,rock,1967.0,music,42.0,4E5zxkicJvjp6dSDkvXuMD,0.274,0.726,9.0,-11.541,1.0,0.0449,0.000212,0.0113,0.0993,0.426,146.449,audio_features,4vJr55lngvhSM8WIh9CjQc,spotify:track:4vJr55lngvhSM8WIh9CjQc,https://api.spotify.com/v1/tracks/4vJr55lngvhSM8WIh9CjQc,https://api.spotify.com/v1/audio-analysis/4vJr55lngvhSM8WIh9CjQc,422933.0,4.0
"goodnite sweetheart, goodnite",the spaniels,blues,2018.0,night/time,63.0,5jPKX6JTn8TCIIrME2UoPF,0.526,0.381,3.0,-14.772,1.0,0.555,0.867,0.0,0.807,0.366,99.167,audio_features,74wQXruRLrbhrEqRinAq1c,spotify:track:74wQXruRLrbhrEqRinAq1c,https://api.spotify.com/v1/tracks/74wQXruRLrbhrEqRinAq1c,https://api.spotify.com/v1/audio-analysis/74wQXruRLrbhrEqRinAq1c,368440.0,4.0
this is goodbye,randy rogers band,country,2008.0,sadness,54.0,4aUVC6XTsHx6vMIF71q3PF,0.565,0.683,0.0,-5.77,1.0,0.0889,0.0271,7.69e-05,0.114,0.353,174.073,audio_features,20j9HwjFfdgYc5JBovDxLR,spotify:track:20j9HwjFfdgYc5JBovDxLR,https://api.spotify.com/v1/tracks/20j9HwjFfdgYc5JBovDxLR,https://api.spotify.com/v1/audio-analysis/20j9HwjFfdgYc5JBovDxLR,206667.0,4.0
energy,drake,pop,2015.0,obscene,169.0,79XrkTOfV1AqySNjVlygpW,0.732,0.388,2.0,-10.747,1.0,0.0367,0.545,2.81e-06,0.176,0.514,107.498,audio_features,1Sbx9jWHwMQ0RB5rg5FHBv,spotify:track:1Sbx9jWHwMQ0RB5rg5FHBv,https://api.spotify.com/v1/tracks/1Sbx9jWHwMQ0RB5rg5FHBv,https://api.spotify.com/v1/audio-analysis/1Sbx9jWHwMQ0RB5rg5FHBv,214600.0,4.0
obfuscation,between the buried and me,jazz,2009.0,violence,118.0,5rS6CS7hwfWAKseAdqr9uM,0.744,0.715,0.0,-6.103,1.0,0.351,0.101,0.0,0.0919,0.34,154.962,audio_features,7zxRMhXxJMQCeDDg0rKAVo,spotify:track:7zxRMhXxJMQCeDDg0rKAVo,https://api.spotify.com/v1/tracks/7zxRMhXxJMQCeDDg0rKAVo,https://api.spotify.com/v1/audio-analysis/7zxRMhXxJMQCeDDg0rKAVo,179773.0,4.0
it must be a river,billy bragg,country,1984.0,sadness,55.0,4ETKIokWdlywHtyL3WMZk1,0.462,0.763,9.0,-12.741,1.0,0.0507,0.00326,0.00226,0.222,0.69,176.602,audio_features,42X3G35xieB1iuuHhOKZI5,spotify:track:42X3G35xieB1iuuHhOKZI5,https://api.spotify.com/v1/tracks/42X3G35xieB1iuuHhOKZI5,https://api.spotify.com/v1/audio-analysis/42X3G35xieB1iuuHhOKZI5,193240.0,4.0
children,america,country,1972.0,world/life,74.0,67ZhSDwDXJetHnJpCBzWIJ,0.361,0.793,5.0,-6.944,1.0,0.068,0.0512,3.54e-05,0.091,0.577,147.847,audio_features,6bj5eGEMkhA1YTUkxVOun4,spotify:track:6bj5eGEMkhA1YTUkxVOun4,https://api.spotify.com/v1/tracks/6bj5eGEMkhA1YTUkxVOun4,https://api.spotify.com/v1/audio-analysis/6bj5eGEMkhA1YTUkxVOun4,198453.0,4.0
a thing of the past,phyllis dillon,reggae,1989.0,world/life,49.0,7bKAmp1UMYXjiFt2Dtivcj,0.362,0.735,4.0,-10.156,1.0,0.0412,0.000606,0.00213,0.582,0.236,172.764,audio_features,6sD2mCUjmi0S3PTKxdW1Lc,spotify:track:6sD2mCUjmi0S3PTKxdW1Lc,https://api.spotify.com/v1/tracks/6sD2mCUjmi0S3PTKxdW1Lc,https://api.spotify.com/v1/audio-analysis/6sD2mCUjmi0S3PTKxdW1Lc,263400.0,4.0
dreams of the everyday housewife,glen campbell,pop,1968.0,world/life,61.0,7J0AqOGLuT3TxoHKzX8RLL,0.533,0.345,9.0,-12.897,1.0,0.137,0.489,0.00245,0.175,0.964,167.175,audio_features,54EXBPFaxxjiSq9uOoVGoE,spotify:track:54EXBPFaxxjiSq9uOoVGoE,https://api.spotify.com/v1/tracks/54EXBPFaxxjiSq9uOoVGoE,https://api.spotify.com/v1/audio-analysis/54EXBPFaxxjiSq9uOoVGoE,142467.0,4.0
just a lil bit,50 cent,pop,2005.0,obscene,185.0,4nva9EpKntUTs6CRSGBCn9,0.749,0.674,9.0,-6.345,0.0,0.059,0.0821,0.0156,0.0793,0.724,133.538,audio_features,4v9NeIcAbQWgKBT5GOKupS,spotify:track:4v9NeIcAbQWgKBT5GOKupS,https://api.spotify.com/v1/tracks/4v9NeIcAbQWgKBT5GOKupS,https://api.spotify.com/v1/audio-analysis/4v9NeIcAbQWgKBT5GOKupS,210320.0,4.0
only in your heart,america,country,1972.0,world/life,73.0,1Wlzkd8MudkGiUL3l7u7Rl,0.542,0.952,7.0,-2.454,1.0,0.0699,0.436,0.00115,0.954,0.7,131.237,audio_features,6vlg06phF6OnJJ2D6W7CvI,spotify:track:6vlg06phF6OnJJ2D6W7CvI,https://api.spotify.com/v1/tracks/6vlg06phF6OnJJ2D6W7CvI,https://api.spotify.com/v1/audio-analysis/6vlg06phF6OnJJ2D6W7CvI,144013.0,4.0
no one else on earth,wynonna,country,1992.0,sadness,60.0,52PGtJuGEFNVOnRdLac1Av,0.547,0.394,4.0,-9.793,0.0,0.0262,0.0522,6.4e-06,0.0795,0.17,142.37,audio_features,2CtemffYhT0DJWcT1XW047,spotify:track:2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/tracks/2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/audio-analysis/2CtemffYhT0DJWcT1XW047,388733.0,3.0
everything i've got,blossom dearie,jazz,1957.0,violence,62.0,526RZHnkSJs51Zqr3LW3qZ,0.785,0.147,6.0,-11.382,1.0,0.125,0.938,0.00159,0.0864,0.261,100.824,audio_features,1RnU42lF1bIdjc2unc9M4R,spotify:track:1RnU42lF1bIdjc2unc9M4R,https://api.spotify.com/v1/tracks/1RnU42lF1bIdjc2unc9M4R,https://api.spotify.com/v1/audio-analysis/1RnU42lF1bIdjc2unc9M4R,158800.0,4.0
only when you leave,spandau ballet,rock,2000.0,sadness,69.0,25OUeDZIDX1UIQlsrWcCgc,0.452,0.574,9.0,-7.936,1.0,0.0321,0.111,0.0,0.0823,0.811,123.204,audio_features,1MI0O2mwTpdwkZpfWz4J7o,spotify:track:1MI0O2mwTpdwkZpfWz4J7o,https://api.spotify.com/v1/tracks/1MI0O2mwTpdwkZpfWz4J7o,https://api.spotify.com/v1/audio-analysis/1MI0O2mwTpdwkZpfWz4J7o,123760.0,4.0
steelo,702,pop,1996.0,obscene,106.0,5OQO6NEs89flntUWPtXUiG,0.743,0.799,8.0,-5.466,0.0,0.0375,0.699,0.0,0.0635,0.965,116.112,audio_features,2x6pbpjVGjiWCcH89IK8AX,spotify:track:2x6pbpjVGjiWCcH89IK8AX,https://api.spotify.com/v1/tracks/2x6pbpjVGjiWCcH89IK8AX,https://api.spotify.com/v1/audio-analysis/2x6pbpjVGjiWCcH89IK8AX,139200.0,4.0
how are you true,cage the elephant,blues,2015.0,world/life,67.0,6vcdiwrCVXnTLASFdjEV8r,0.412,0.053,5.0,-19.695,0.0,0.0319,0.86,4.59e-05,0.104,0.0904,77.08,audio_features,7eMYXy7Uz9laCUH3uI5oY6,spotify:track:7eMYXy7Uz9laCUH3uI5oY6,https://api.spotify.com/v1/tracks/7eMYXy7Uz9laCUH3uI5oY6,https://api.spotify.com/v1/audio-analysis/7eMYXy7Uz9laCUH3uI5oY6,225507.0,3.0
heaven must have sent you,the elgins,pop,1992.0,romantic,92.0,4iWytemcQqCczcPPpT0L0P,0.518,0.83,6.0,-6.814,0.0,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,audio_features,6fA7akEuTUL3dW1V0GELaZ,spotify:track:6fA7akEuTUL3dW1V0GELaZ,https://api.spotify.com/v1/tracks/6fA7akEuTUL3dW1V0GELaZ,https://api.spotify.com/v1/audio-analysis/6fA7akEuTUL3dW1V0GELaZ,256133.0,4.0
expiration date,blockhead,jazz,2005.0,obscene,7.0,5RL7Pq7FlVHDu4ZFivKTeU,0.519,0.045,9.0,-20.167,0.0,0.0515,0.616,0.0,0.156,0.38,72.748,audio_features,3WvIE0r15DpLbcHvBT3rdB,spotify:track:3WvIE0r15DpLbcHvBT3rdB,https://api.spotify.com/v1/tracks/3WvIE0r15DpLbcHvBT3rdB,https://api.spotify.com/v1/audio-analysis/3WvIE0r15DpLbcHvBT3rdB,67267.0,3.0
our guessing game,the moody blues,pop,1971.0,world/life,91.0,76XsVURnpjGRZa8sPKcG7L,0.531,0.821,2.0,-6.812,1.0,0.0439,0.0701,0.171,0.124,0.34,129.139,audio_features,5RoIXwyTCdyUjpMMkk4uPd,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/audio-analysis/5RoIXwyTCdyUjpMMkk4uPd,230800.0,4.0
the woman in me (needs the man in you),shania twain,pop,1995.0,romantic,48.0,4wkXHkv0WTzsyMZpADgZOB,0.472,0.264,7.0,-9.492,1.0,0.0324,0.771,9.86e-05,0.0962,0.336,166.43,audio_features,4FLEKG82bHeT2olTM8E2Fy,spotify:track:4FLEKG82bHeT2olTM8E2Fy,https://api.spotify.com/v1/tracks/4FLEKG82bHeT2olTM8E2Fy,https://api.spotify.com/v1/audio-analysis/4FLEKG82bHeT2olTM8E2Fy,201800.0,3.0
local still,nazareth,blues,1983.0,obscene,100.0,4BRl9A8EJ28XmqJnqnF53l,0.414,0.609,1.0,-9.791,0.0,0.0774,0.542,0.0,0.118,0.969,209.034,audio_features,43jJVoVwVSRFp9Sf2YpWa9,spotify:track:43jJVoVwVSRFp9Sf2YpWa9,https://api.spotify.com/v1/tracks/43jJVoVwVSRFp9Sf2YpWa9,https://api.spotify.com/v1/audio-analysis/43jJVoVwVSRFp9Sf2YpWa9,141947.0,3.0
something my heart trusts,yazmin lacey,jazz,2018.0,world/life,57.0,3x6MMrVeJrWLbLCs6wgMf0,0.473,0.137,7.0,-8.964,0.0,0.0324,0.983,1.29e-06,0.115,0.302,104.86,audio_features,0qjCmg7ZE9wdbhFbc0nhvv,spotify:track:0qjCmg7ZE9wdbhFbc0nhvv,https://api.spotify.com/v1/tracks/0qjCmg7ZE9wdbhFbc0nhvv,https://api.spotify.com/v1/audio-analysis/0qjCmg7ZE9wdbhFbc0nhvv,203187.0,3.0
blue jean blues,zz top,blues,1975.0,music,17.0,6Gyk7ZHfFWo3d8U7poUEPs,0.737,0.89,4.0,-8.443,1.0,0.158,0.00556,0.00171,0.0801,0.809,105.848,audio_features,48ZUwXrEOhaXLCxvmRYhZv,spotify:track:48ZUwXrEOhaXLCxvmRYhZv,https://api.spotify.com/v1/tracks/48ZUwXrEOhaXLCxvmRYhZv,https://api.spotify.com/v1/audio-analysis/48ZUwXrEOhaXLCxvmRYhZv,262800.0,4.0
"never again, again",lee ann womack,country,1997.0,sadness,24.0,1Hj4IvdyLhEkYCDpn5OWvz,0.371,0.505,2.0,-9.052,0.0,0.0314,0.382,0.0,0.115,0.564,193.246,audio_features,7KWMxUH7lORLTob6aMpXBU,spotify:track:7KWMxUH7lORLTob6aMpXBU,https://api.spotify.com/v1/tracks/7KWMxUH7lORLTob6aMpXBU,https://api.spotify.com/v1/audio-analysis/7KWMxUH7lORLTob6aMpXBU,258240.0,4.0
save me,queen,rock,1980.0,world/life,68.0,2mGEqJahn3CSyCG1BTEqMs,0.612,0.407,5.0,-12.197,0.0,0.0484,0.805,0.79,0.286,0.574,128.287,audio_features,6qZMXw0fs9qI8b4Nl9ntEQ,spotify:track:6qZMXw0fs9qI8b4Nl9ntEQ,https://api.spotify.com/v1/tracks/6qZMXw0fs9qI8b4Nl9ntEQ,https://api.spotify.com/v1/audio-analysis/6qZMXw0fs9qI8b4Nl9ntEQ,149587.0,4.0
always,blink-182,pop,2003.0,romantic,62.0,1JfNuvdAIqI3ggkzXuBvPp,0.548,0.754,10.0,-8.068,1.0,0.0355,0.0283,0.0,0.0673,0.65,140.81,audio_features,0KKOt7EldAjKW0olUf0oiq,spotify:track:0KKOt7EldAjKW0olUf0oiq,https://api.spotify.com/v1/tracks/0KKOt7EldAjKW0olUf0oiq,https://api.spotify.com/v1/audio-analysis/0KKOt7EldAjKW0olUf0oiq,191907.0,4.0
playas gon' play,3lw,pop,2000.0,obscene,186.0,3OWsm3HE35S9x3fgY8tbgh,0.341,0.227,9.0,-14.256,1.0,0.0374,0.678,1.27e-06,0.0769,0.375,120.487,audio_features,5lRJbMSRYkWh8BVTYGEuj1,spotify:track:5lRJbMSRYkWh8BVTYGEuj1,https://api.spotify.com/v1/tracks/5lRJbMSRYkWh8BVTYGEuj1,https://api.spotify.com/v1/audio-analysis/5lRJbMSRYkWh8BVTYGEuj1,196293.0,4.0
who walks in when i walk out?,ella fitzgerald,blues,1995.0,sadness,35.0,0eRhPoveuBkdw3fNIfa9st,0.571,0.664,0.0,-8.297,1.0,0.0336,0.668,0.0188,0.0742,0.9,102.24,audio_features,1BUHjtsfyGTXBEQAZaRWqe,spotify:track:1BUHjtsfyGTXBEQAZaRWqe,https://api.spotify.com/v1/tracks/1BUHjtsfyGTXBEQAZaRWqe,https://api.spotify.com/v1/audio-analysis/1BUHjtsfyGTXBEQAZaRWqe,305787.0,4.0
